,No DESIGNATION,Reussite,COMMENTAIRES
3214,299211304,True,['point de branchement  tube marron fibre rouge pm slot    point de terminaison optique non existante mise en service  en souterrain pose point de terminaison optique au sejour test delc ok mut fibre: point de  tube marron fibre rouge pm slot   dae ok ']
3215,299347411,False,['   passage de câble effectue pas signal dans le pm  dae na non eéligible au dae']
3216,223631488,True,['  point de terminaison optique non existante ok  raccordementordement aerien test ok signal ok cim et crioc effectuer point de terminaison optique et boxe dans le bureau  fo  dae ok ']
3217,223468617,True,"['plp conforme tout est fonctionnel chez le client', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
3218,298429778,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apjc~ gm cp obtenu cliente le   le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finisapsm gem  gaine b', 'obtenu client  au    le   a   repris rdv le   de a partir de    apsp* manque de temps  essayez de contacte client pas de reponse ', ""gm cp obtenu cliente le    le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finisapsm gem litige: cp travaux sur conduite privative gaine bouche client va voir avec le propri  taire pour faire pass   une gaine de l'endroit souhaitez de prise optique jusqu'au""]"
3219,296941546,True,['   c est une maison de retraite il y a de l amiante dans les mur en peux pas percer il veut activer l adsl dae na non eéligible au dae']
3220,299625582,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apmb gm cp obtenu cliente   le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finis  gem  fourreau inaccessible', ""gm cp obtenu cliente    le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finis  gem litige: dd deplacer l'arriv  e int  rieure fourreau inaccessible derriere placo  le client va creuser derriere le mur pour trouver gaine qui passe en suite a la maison mitoyenne (m"", ""gmgm cp obtenu cliente    le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finis  gem litige: dd deplacer l'arriv  e int  rieure fourreau inaccessible derriere placo  le client va creuser derriere le mur pour trouver gaine qui passe en suite a la maison mitoyenn""]"
3221,299559604,False,['  tvx cli    ulation client car y a pas un moyen de cheminee le c cble dans la partie privative  dae na non éligible au dae']
3222,297780439,True,"['  point de terminaison optique non existante raccordementordement complet effectue en a rien le client a la prise optique o il le souhaite rien signaler tout est ok pm  point de terminaison optique   dae ok ', 'gm lo obtenu client le   repris rdv le   a  a ne pas louper   apsm*']"
3223,223300025,True,['  point de terminaison optique non existante installation conforme  dae ok ']
3224,299341095,True,['  point de terminaison optique non existante raccordement aerien ok point de terminaison optique salon tout est ok  poteaux  dae ok ']
3225,297085049,True,['  point de terminaison optique existante malfaçoncon plp detectee cheminement  pcp ok plp point de  tube bl fibre violet  pe droite    dae ok ']
3226,299552173,True,"['  point de terminaison optique non existante dae ok  passage de câble en gaine soudure au point de branchement raccordementordement pm tout est ok', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
3227,299717860,True,['  point de terminaison optique non existante  raccordementordement aerien test ko mais box et signal ok   voisin tomber pas sur le m me point de branchement et bien brher a la pm photos en piece jointe crioc ko dae ko']
3228,298097793,True,"['  point de terminaison optique non existante tout fonctionne bien chez le client  dae ok ', 'gm rdv repris avec mme le   entre  et  ', 'gm  intervention en cours ']"
3229,223449005,True,['installation conforme passage de câbles en souterrain passant par un regard tout est fonctionnel chez le client']
3230,223288761,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp immeubles delc ok brhement de la jarretiere au pm installation conforme  dae ok ']
3231,296557062,True,"['  point de terminaison optique non existante passage de c cble en aerien pose prise point de terminaison optique au choix du client brassage pm test ok  dae ok ', 'gm clte obtenue le    a  au  pour reprise de rdv le    a partir de          ha*   ', ""gm ab vu avec clt  rendez vous repe par clt car le clt n'est pas disponible et a repris rdv pour vendredi  avec ca mais vu avec joana pas de trace de rendez vous pour demain pour demain et pas de disponibilite pour demain besoin de reprendre rdv clt injoignable "", 'gm obtenu mme collet au  le   a    repris rdv le   entre       apte', ""gm ab vu avec clt  rendez vous repe par clt car le clt n'est pas disponible et a repris rdv pour vendredi  avec ca mais vu avec joana pas de trace de rendez vous pour demain pour demain et pas de disponibilite pour demain besoin de reprendre rdv clt injoignable ""]"
3232,296928016,True,"['  point de terminaison optique non existante pavillon aerien    pmz ok  dae ok ', 'gmobtenu client sur son tel le   rdv rdv repris le     ']"
3233,296726342,True,"['  point de terminaison optique non existante passege c cble en aerien pose prise point de terminaison optique au choix de client brassage pm test ok  dae ok ', ""retour oi  suite a intervention oi sur le terrain  aucun dfaut n'a t constat (hors gc)   pas de defaut constate le signal arrive bien au point de branchement client pt  mesure et test de continuite ok""]"
3234,299717343,True,['installation de la fibre optique dans le salon a la demande de client controle qualite effectue cim hs']
3235,296011281,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apjc gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab gaine bloque dans le garage le client va faire les travaux necessaires et il rappellera', 'gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab  gaine bloque dans le garage le client va faire les travaux necessaires et il rappellera ', 'gm  gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab  gaine bloque dans le garage le client va faire les travaux necessaires et il rappellera ']"
3236,298476585,True,"['  point de terminaison optique non existante fi   mutation sur point de branchement  tube bleu fibre verte pe droite   decharge  pose kit  fo test ok livebox ok xxxxxx@xxxxx dae ok ', 'gm lo  laisse message vocal au    le     a  pour reprendre nouveau rdv   apaf ', 'gm  rv', 'obtenu clt    le   repris rdv le   a  partir  apep']"
3237,297134904,True,"['  point de terminaison optique existante malfaçoncon plp detectee cheminement  apcp ok plp point de  tube rouge fibre bleu  pe droite    dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
3238,299551274,True,"['mutation sur point de branchement  tube jaune fibre blhe de  point de terminaison optique non existante anas ok passage de la fibre en souterrain ok ont ok  dae ok ', 'gm cp  laisse  message vocal  au   le    a  pour reprendre nouveau rdv des  fini   apaf    gem litige: lp localisation point de blocage la cliente doit passez une gaine de son tableau elec a son regard intermediaire  dae na non   éligible au dae', 'gm suite rappel client ce jour le   a  prise de rdv le   en marge matin a partir de  ']"
3239,229005611,False,"['suite a plusieurs reles aucun retour de la part du clt  laisse message vocal le   clt doit recontacter son operateur apil gm th besoin binome pour effectuer l installation + mutation faite sur tube bleu fibre blhe slot  droite    decharge', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', ""gm lo rendez vous repris avec le client pour le samedi  avril a partir de  besoin binome pour effectuer l'installation + mutation faite sur tube  bleu  fibre blhe  slot  droite     decharge "", ""gm lo rendez vous repris avec le client pour le samedi  avril a partir de  besoin binome pour effectuer l'installation + mutation faite sur tube  bleu  fibre blhe  slot  droite     decharge "", ""gm th besoin binome pour effectuer l'installation + mutation faite sur tube  bleu  fibre blhe  slot  droite     decharge "", 'gm obtenu clt le   au  repris rdv le   a partir de  apil']"
3240,297890038,True,"['  point de terminaison optique existante malfaçon on plp non détectée  point de terminaison optique existante brassage au niveau du pm ont ok guegananouk@gmailcom code d charge: dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
3241,296506774,True,['  point de terminaison optique non existante installation complete ok en aerien passage c cble au d sir du client tout est ok brassage pm ok client satisfait  dae ok ']
3242,299622187,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apmb gm cp  gem    le client doit trouver le regard dans sa cours sous le bitume et degager l arrivee dans la maison  elle est non', ""gm laisse message vocal au  le    a pour reprendre nouveau rdv des  fini   apsp gem litige: lp localisation point de blocage litige: dd deplacer l'arriv  e int  rieure litige: cp travaux sur conduite privative  travaux a r  aliser chez le client afin de d  gager l'acces    la gaine  d'arriv  e adsl si"", 'gm   client obtenu au   le   a : pour reprise de rdv pour le   a partir de : apjb', 'gmobtenu clt au     le    rdv ave au    a  partir  apan', ""gm cp  gem litige: dd deplacer l'arriv  e int  rieure litige: dr probleme de regard  le client doit trouver le regard dans sa cours sous le bitume et degager l'arrivee dans la maison  elle est non accessible  dae na non   éligible au dae""]"
3243,297781411,True,"['  point de terminaison optique existante malfaçon on plp non détectée  plp hotline  mutation effectuer avec succes dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
3244,299559616,True,['  point de terminaison optique non existante passage de c cble en souterrain photo inserer dans crioc  dae ok ']
3245,223302637,False,"['apres plusieurs reles pas de retour de la part du clt laisse message vocal au  +  informent que doit contacter son operateur apep gm lo a reprendre laisse message vocal au   pour reprendre nouveau rdv aple', 'gm lo a reprendre laisse message vocal au     pour reprendre nouveau rdv aple']"
3246,297780560,True,"['  point de terminaison optique non existante raccordementordement aerien  ok box ok ras  dae ok ', 'gm ab laisse message vocal le   pour reprendre nouveau rdv   apsm gem litige: ab client absent le client etait absent et injoignable sur le t  l  phone dae na non   éligible au dae', 'gm obtenu m balando au   le   a    repris rdv le   entre       apte']"
3247,298037294,True,"['  point de terminaison optique non existante poser  metres de c cble en souterrain tout est ok chez le client  dae ok ', 'manque de temps ', 'gm rv   obtenu client au   le    a :  rdv repris pour le   a partir de :  aphb', 'gm lo   rdv pris par ccoi le   a  apaf ']"
3248,297616732,True,['  point de terminaison optique non existante installation appartement en apparent sur  m ok position c te client t   dae ok ']
3249,299626891,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apmb gm cp laisse message vocal le   pour reprendre nouveau rdv des  fini apsm  gem  le client doit preparer un passage de câble et faire un percement  dae na non eéligible au dae', 'gm cp laisse message vocal le    pour reprendre nouveau rdv des  fini  apsm   gem litige: ag pose de gaine le client doit preparer un passage de câble et faire un percement  dae na non eéligible au dae']"
3250,223081856,True,['  point de terminaison optique non existante raccordement aerien  p  tout service ok dae ok ']
3251,297351767,True,"['suite a plusieurs reles aucun retour de la part du clt  laisse message vocal le   clt doit recontacter son operateur apan client doit nettoyer une gaine dans une propriete privee', 'gm  suite rappel service orange le  ce jour le   client decale son rdv le   en marge matin  a partir de  ', 'client doit nettoyer une gaine dans une propriete privee ']"
3252,298715814,True,['  point de terminaison optique non existante dae ok  technicien issam intervention aerienne cleint ok ont ok']
3253,223468748,True,"['  point de terminaison optique non existante creation point de terminaison optique pose  de c cble  en a rien + pose point de terminaison optique +installer livebox a la demande du client delc ok  dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', 'la gaine au niveau de tableau electrique va directement au poto enedis et pas sur poto telecomson câble de cuivre arrive bien en ariens mais sur deux derniers poto il y a des brhes qui genent le passage et puis les  derniere potos sont dans la partie prevative', 'gm obtenu clt le   au   repris rdv le   a partir de  apil']"
3254,297781526,True,['  point de terminaison optique non existante tout ok installation en aerien ok dae ok ']
3255,297084811,True,['  point de terminaison optique non existante raccordementordement client ok passage en aerien prise dans le salon client ok  dae ok ']
3256,299213240,True,['point de  tube rouge fibre bleue pm slot  d  m  point de terminaison optique non existante mise en service pose point de terminaison optique installation equipement a la demande de l abonn test delc ok point de  tube rouge fibre bleue pm slot  d  mb   d charge  dae ok ']
3257,229004053,True,['  point de terminaison optique non existante pose jrtr au pm pose  de c cble aerea  fo dlc ok dae ju mise a jour']
3258,299718327,True,['  point de terminaison optique non existante installation souterraine ok teste ok point de terminaison optique pos dans le compteur lectrique a la demande du client  dae ok ']
3259,299202486,True,"['tube bleu fibre jaune pm t   decharge j   point de terminaison optique non existante mise en service creation point de terminaison optique test delc ok point de branchement  tube bleu fibre jaune pm t   decharge j  fi   dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', 'obtenu clt le    a   rdv repris pour le    a partir de  aple ']"
3260,297135679,True,['  point de terminaison optique non existante passage du c cble en fourreau chez le client passage facade dans un tube uro passage sur  facade voisine pour redescendre en souterrain sur un regard puis chambre intermediaire avant d arriver au point de  dae ok ']
3261,296610675,False,"['suite a plusieurs reles aucun retour de la part du clt  laisse message vocal le   clt doit recontacter son operateur apan nous avons envoye un message a notre depart de lamballe pour prevenir le client que nous arrivions cependant nous avons pas eu de reponse arrive sur place nous avons frappe et attendu  minutes', 'gmmsg rep client pour fixer rdv  ', 'gm obtenu cliente sur son tel le    rdv repris le     ', ""nous avons envoye un message a notre depart de lamballe pour prevenir le client que nous arrivions cependant nous avons pas eu de reponse arrive sur place nous avons frappe et attendu  minutes nous avons tente de l'appeler sans succes""]"
3262,299314468,False,"['   installation ftth non ok   pas de continuit entre le pm et le point de branchement tube bleu tout les fibre tube rouge tout les fibres sfr doit r parer le r seau pour pouvoir installer la fibre d charge (  ) dae na non éligible', 'prevoir nacelle', ' gm th un rdv a ete repris par le technicien pour le    a  apaf    gem litige: mc besoin binome ou materiel intervention complexe  pees aerien  aucun poteau arme   de tirage besoin de temps et de materiel pour rehausser poteau  code decharge :  dae na non eéligible au dae', ' gm th un rdv a ete repris par le technicien pour le    a  apaf    gem litige: mc besoin binome ou materiel intervention complexe  pees aerien  aucun poteau arme   de tirage besoin de temps et de materiel pour rehausser poteau  code decharge :  dae na non eéligible au dae']"
3263,299711809,True,['  point de terminaison optique non existante intervention aerien tout est ok  dae ok ']
3264,297528060,True,['  point de terminaison optique non existante dae ok  prod en aerien  ok point de terminaison optique tableau vu avec client tout est fonctionnel']
3265,298160755,True,"['  point de terminaison optique non existante pose  m c cbles + pos jrt au pmz + pos point de terminaison optique dans le salon a la demande du client activ internet tok  dae ok ', 'pas moines faire intervention car manque de temps rendez vous pour le samedi    a ']"
3266,297891679,True,['  point de terminaison optique existante malfaçoncon plp detectee câble non conforme  point de terminaison optique existante brassage au niveau du pm box ok dae ok ']
3267,223443054,True,"['  point de terminaison optique existante malfaçon on plp non détectée  dae ko voisin perturber avant mon arriver raccordementordement pm tout est ok chez le client', 'repris rdv pour le   a ']"
3268,296303367,True,['  point de terminaison optique non existante pose point de terminaison optique tire  de  pavillon a rien  dae ok ']
3269,296303369,False,['   l c ? ?adresse cliente et bonne mais pas au bonne endroit  car il y c ? ?en a une autre qui pe le m ? me nom de rue qui se situe a  de l c ? ?adresse du client l c ? ?adresse gps du client est    dae na non eéligible au dae']
3270,296508553,True,['  point de terminaison optique non existante passage du c cble en souterrain pose point de terminaison optique au compteur  dae ok ']
3271,297583527,True,['  point de terminaison optique non existante raccordement fa ? ade ok ras dae ok ']
3272,298700564,True,"['  point de terminaison optique non existante passage de c cble en immeuble  m ok pose point de terminaison optique tableau technique ok test delc ok inter ok  dae ok ', 'gm  intervention en cours', 'gm rdv reris avec mr le   entre  et  ', 'gm  intervention en cours ']"
3273,297701659,True,['  point de terminaison optique non existante installation ftth pavillon en aerien sur  m ok dae ok ']
3274,296254733,True,['  point de terminaison optique non existante poser  metre de c cble en souterrain tout est ok chez le client  dae ok ']
3275,297781648,True,['raccordementordement aerien  ok box ok ras']
3276,299742169,False,[' obtenu goron froise le    a  le client ule son rdv et dit avoir deja contacte orange pour retracter  amas']
3277,299593855,True,"['inter ok  pose point de terminaison optique choix clt', ""gm obtenu client au   a  le   pour reprise de rdv le   ap   gem litige: gb besoin d'un aiguillage complexe aiguillage complexe voir pj il faut une aiguille plus de  et prevoir un bin  me le client est favorable sur point de branchemento  tube rouge fibre jaune   dae na non   éligible"", 'gm ai obtenu m(me) fertier benoit au  le   a   repris rdv le   de  a    apnq*']"
3278,299559851,True,"['  point de terminaison optique non existante simon ok installation de la fibre en souterrain ok point de terminaison optique tableau elec test ok dae ok ', 'contactclient  ']"
3279,297675512,True,['  point de terminaison optique non existante mohand ok raccordementordement pavillon en aerien ok point de terminaison optique pos au salon a la demande du client val pm  val point de terminaison optique  delc ok  dae ok ']
3280,297674225,True,['  point de terminaison optique non existante installation ftth appartement en fourreau et apparent sur  m ok  dae ok ']
3281,297814535,True,"['  point de terminaison optique existante malfaçon on plp non détectée  pose jarretiere pm+reprise point de terminaison optique existante  pe gauche   pe droite  +test ok xxxxxx@xxxxx  dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', ""gm lo obtenu client le   repris rdv le    a  a ne pas louper client n'a aucun service    apsm* ""]"
3282,296141807,True,"[' de câble point de terminaison optique installe dans le salon delc ok', ' gem litige: rf   rendez vous non honore orange manque de temps  dae na non   éligible au dae', 'gm   client obtenu au   le   a : pour reprise de rdv pour le   a partir de : apjb']"
3283,299200547,True,"['  point de terminaison optique non existante installation complete realiser en souterrain passage vu et valider par le client test ok  dae ok ', 'gm fini rdv repris pour le   a partir de  am']"
3284,223630275,True,['  point de terminaison optique non existante ok  raccordementordement aerien test ok signal ok cim et crioc effectuer point de terminaison optique et boxe dans le salon  fo  dae ok ']
3285,299201487,False,"['suite a plusieurs reles aucun retour de la part du clt  laisse message vocal le   clt doit recontacter son operateur apan je me suis deplacer voir gaspard personne ma repondu et je trouvais pas le numero indique', 'client absent  rdv repris avec le client pour vendredi ', 'je me suis deplacer voir gaspard personne ma repondu et je trouvais pas le numero indique ']"
3286,296728166,True,['  point de terminaison optique non existante passage de c cble en sous terrain pose prise point de terminaison optique brassage pm test ok  dae ok ']
3287,298072368,True,"['  point de terminaison optique non existante pose c cble souterrain pose point de terminaison optique  dae ok ', ' gm lo un rdv a ete repris par le technicien pour le    a  apaf  travaux cilent sur regarde il va faire le necessaire rdv reprise jeudi le  a ']"
3288,297471760,True,"['  point de terminaison optique non existante intervention termine prise installer dans le salon a la demande du client passage de cabla  en souterrain  dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
3289,296253674,True,['  point de terminaison optique non existante poser  metre de câble en souterrain tout est ok chez le client  dae ok ']
3290,297670992,False,['cac=ouigps=dn=point de branchementr= de branchementg=point de branchementd=chambrepoint de branchementt=rougepoint de branchementf=violet=point de branchementp=   client a t d ja connecter avec free sur le fibre violette tube rouge  et la ca ne veut pas valider la route sur le fibre violette  dae na non éligible au dae']
3291,299551399,True,['  point de terminaison optique non existante installation complete pavillon ok passage de c cble souterrain ok  dae ok ']
3292,298251350,True,['  point de terminaison optique existante malfaçon on plp détectée cheminement  xxxxxx@xxxxx plp tous fonctionne chez le client  dae ok ']
3293,297813537,True,"['  point de terminaison optique non existante point de terminaison optique pose a la demande du pm client passage du câble en souterrain puis facade ok ont ok photos facade en piece jointe natachagazon@orangefr dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', 'gm lo rdv repris avec le client pour le   a  ']"
3294,299558784,True,['  point de terminaison optique non existante raccordement sot ok point de terminaison optique dans la baie de brassage point de branchemento ok pm ok ro ok dae ok ']
3295,298098761,True,"['  point de terminaison optique non existante passage du c cble en aerosiuterrain ok point de terminaison optique pose a la demande du client ok cr ation point de terminaison optique mb   au point de branchement num  tube bleu fibre vert position pm c t brassage t   op rateur mec  d charge  dae ok ', 'gm rdv repris avec mme le   entre  et  ']"
3296,297083492,False,['point de branchemento nom deployer pas de point de branchemento sur place le batiment vien de etre renove les informations sur georeso son pas correct besoin une de pour pose une point de branchemento numero decharge: ']
3297,298252460,False,['  cli    dae na non eéligible au dae']
3298,223281290,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp immeuble installation conforme delc ok passage de la jarretiere au pmi dae ok ']
3299,297524607,True,['  point de terminaison optique non existante installation ok passage de c cble souterrain ok decharge  dae ok ']
3300,298070180,True,"['  point de terminaison optique non existante pose jrt au pmz pose kit  tout ok chez client  dae ok ', ""gm lo    suite mail d'orange demandant d'aver le rdv  eu mme le bars   rdv repris   matin <   > apib""]"
3301,296859822,True,['  point de terminaison optique non existante installation complete ok construction de prise point de terminaison optique passage du câble en aerien tout fonctionne bien dae ok ']
3302,299180231,True,"['effacer le client sa femme il m a dit qu il a appele son mari et ule le rendez vous de aujourd hui il a pas fini ses travaux et la il va appeler une societe specialiste pour deboucher les gaines', 'gm  obtenu cliente le   au    le client a bien compris les travaux a realiser et nous recontactera pour reprendre rdv des travaux finisapsp  gem litige: lp localisation point de blocage litige: cp travaux sur conduite privative litige: cp travaux sur conduite privative  travaux a la charge de ', 'gm obtenu m gousseau au  le   a    repris rdv le   entre       apte', 'gm cp un rdv a ete repris par le technicien pour le    a   apsm   gem litige: lp localisation point de blocage litige: cp travaux sur conduite privative litige: cp travaux sur conduite privative  travaux a la charge de client doit  sois debouche la gaine technique ou pos   une gaine tout neuf photos ']"
3303,296141809,True,['  point de terminaison optique non existante maison individuelle câble aerien  m  pmz ok  dae ok ']
3304,298479552,True,"['  point de terminaison optique non existante passer jrt au pm pose  m c cble souterrain pose point de terminaison optique  dae ok ', 'je suis en retard sur ma journee pouvez vous planifier un nouveau rdv avec le client svp']"
3305,296941231,True,['  point de terminaison optique non existante point de terminaison optique installer dans salon avec signal conforme  dae ok ']
3306,297894472,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apmb gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab  gem  regard intermediaire introuvable  l arriv e de l ien cheminement est invisible cause d une dal', 'merci de contacter le client  avant votre arrive', ""gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab   gem litige: dr probleme de regard regard intermediaire introuvable  l'arriv  e de l'ien cheminement est invisible cause d'une dalle de bois encastr   deja le client a d  clar   qu'il va r  aliser les travaux  dae na non   éligible au dae"", ""gmgm cp laisse message vocal pour reprendre nouveau rdv des  fini apab   gem litige: dr probleme de regard regard intermediaire introuvable  l'arriv  e de l'ien cheminement est invisible cause d'une dalle de bois encastr   deja le client a d  clar   qu'il va r  aliser les travaux  dae na non   éligible au dae""]"
3307,299887702,True,['  point de terminaison optique non existante brassage pm et tirage de  de fibrepose point de terminaison optique  dae ok ']
3308,296850953,True,"['  point de terminaison optique non existante installation complete ok en aerien passage c cble au d sir du client brassage pm ok tout est ok client satisfait  dae ok ', 'client obtenu le      rdv confirme le    a partir de ', 'gm obtenue client le    pour reprise de rdv pour le      a partir de    apaf  client indisponible sur le creneau de  ', 'gmrdv repris pour le   am']"
3309,296509764,True,['  point de terminaison optique non existante  de câble en aerosouterrain dae ok ']
3310,298479946,True,"['  point de terminaison optique non existante mutation sur point de branchement  tube rouge fibre rouge pe droite  decharge  pose  fo pose kit  fo test ok livebox ok xxxxxx@xxxxx dae ok ', 'dostech genne bouche entre les potou et la maison client travaux client ', 'dostechverification ok fibre ok du regard maison plus fibre interieur a faire deux pes aerien bt et point de terminaison optique a installerdv repris pour le   ']"
3311,296142710,True,['  point de terminaison optique non existante pose jtr au pm installation de  c cble on aerean et point de terminaison optique mutation point de branchement on  t blf f jau t te   n c  delc ok dae ok ']
3312,298071044,True,['  point de terminaison optique existante malfaçon on plp non détectée  pose jrt au pm test ok livebox ok pe droite   d charge  xxxxxx@xxxxx dae ok ']
3313,297137330,True,['  point de terminaison optique non existante installation airien point de terminaison optique pose dans salon tout fonctionne chez le client ca m fait dlc ko  pourtant tout fonctionne chez le client  dae ko joker']
3314,296507914,False,"['obtenu le client au  pour une reprise de rdv  il informe qu il n est pas disponibilite avant le mois de juillet aphb', ""     l'adresse ne correspond pas a celle du client autre nom sur la boite aux lettres client appele trois fois sans reponse laisser message ecrit""]"
3315,296225143,True,['  point de terminaison optique non existante pose jrt au pmpose point de terminaison optiquepose  m de c cble en facadepose  pe de c cble a riend elc ok avec ontphitos crioc faites sur mobi dae ok ']
3316,298194354,True,['  point de terminaison optique non existante dae ok  technicien issam intervention aerienne cleint ok ont ok']
3317,299627893,False,"['laisse message vocal le   au    suite a plusieurs reles aucun retour de la part du clt  doit recontacter son operateur apcc', 'gm ab  gem litige: ab client absent client absent ne repond pas aux appels et au msg vocaux  dae na non   éligible au dae']"
3318,298253562,False,['   les fibres sont trop courtes impossible de faire une autre mutation dae na non eéligible au dae']
3319,296557862,True,"['gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab  gem  l aiguille ne passe pas dans la gaine a cause d un coude trop vif la cliente fera le necessaire et recontactera orange l issue des travaux  dae na non éligible au', ""gm cp laisse message vocal pour reprendre nouveau rdv des  fini apab   gem litige: cp travaux sur conduite privative l'aiguille ne passe pas dans la gaine a cause d'un coude trop vif la cliente fera le necessaire et recontactera orange    l'issue des travaux  dae na non   éligible au dae"", 'gm rele le   clt tjrs injoignable ']"
3320,223449519,True,['  point de terminaison optique non existante raccordementordement aerien ok point de terminaison optique dans le s jour avec l accord du client point de branchemento ok pm ok ro ok dae ok ']
3321,299550371,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp ok dae ok ']
3322,299200536,True,"['suite a plusieurs reles aucun retour de la part du clt  laisse message vocal le   clt doit recontacter son operateur apan gm laisse message vocal au  le   a pour reprendre nouveau rdv des  fini   apsp  gem  blocage au niveau', 'gm laisse message vocal au   le    a pour reprendre nouveau rdv des  fini   apsp   gem litige: cp travaux sur conduite privative blocage au niveau d un coude sous terre rdv repris le lundi  mai a   dae na non eéligible au dae']"
3323,297136078,True,"['  point de terminaison optique existante malfaçon on plp non détectée   ok d charge  dae ok ', 'gm lo laisse message vocal le   pour reprendre nouveau rdv   apsm ', 'gmrv   obtenu client au  le    a :  rdv repris pour le   a partir de : aphb']"
3324,299892024,True,['  point de terminaison optique non existante pose point de terminaison optique + kit  + passage de jarretiere a la pm mutation pe gauche en slot  e  decharge  delc ok probleme national mobi impossible de charger les photos  dae ok ']
3325,298251862,True,['  point de terminaison optique non existante pose point de terminaison optique +tere  c cble soutirain facade test client ok installation client ok  dae error ']
3326,229009241,True,['  point de terminaison optique existante malfaçon on plp non détectée  passage de la jartiere a la pm test ok  dae ok ']
3327,298038938,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apoint de branchementf gm cp laisse message vocal le   pour reprendre nouveau rdv des  fini apsm  gem  regard enterre  client ferra le n cessaire et rapellera constructel  dae na non éligible', 'gm cp laisse message vocal le    pour reprendre nouveau rdv des  fini  apsm    gem litige: dr probleme de regard regard enterre  client ferra le n  cessaire et rapellera constructel  dae na non   éligible au dae']"
